LON,LAT,EDO,CLAVE,ESTACION,jun-25,,
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",39,,
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",39,,
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",1.8,,
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0.31,,
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",3.51,,
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Pe§asco, Son.",14,,
-109.083333,29.433333,SON,PDNSO,"Paso N†cori, Son.",69.41,,
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",22,,
-109.642222,28.976667,SON,PECSO,"Plutarco El°as Calles, Son.",30.51,,
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",40.2,,
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",2.71,,
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",127.24,,
-114.797778,32.423889,SON,RCOLORADO,"San Luis R°o Colorado, Son. SMN*",0,,
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",23.5,,
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",6.5,,
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",99.31,,
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",68.5,,
-110.289722,27.643611,SON,VCMSO,"V°cam, Son.",22,,
-108.927778,28.371389,SON,YCRSO,"YÇcora, Son.",194.72,,
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",469.7,,
-93.362778,17.865,TAB,CAMOAPA,"Camoapa, Tab. SGT*",195.1,,
-91.229167,17.289722,TAB,CUSUMACINTA,"Ca§¢n Usumacinta, Tab. SMN*",323,,
-93.376389,18.001111,TAB,CARTB,"C†rdenas, Tab.",254.1,,
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",34.7,,
-93,17.975,TAB,GONTB,"Gonz†lez, Tab.",146.2,,
-92.167222,18.100556,TAB,JONUTAHM,"Jonuta hidromÇtrica, Tab. SGT*",206.6,,
-92.976944,17.980278,TAB,POSTA,"La Posta, Tab. SGT*",61.1,,
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",127.2,,
-92.75,17.380556,TAB,OXOTB,"Oxolot†n, Tab.",379.5,,
-92.646389,18.406389,TAB,PCENTLA,"Pantanos de Centla, Tab. SMN*",104.6,,
-93.33,18.42,TAB,PARAISO,"Para°so, Tab. SMN*",43,,
-93.622778,18.175,TAB,POBLADOC11,"Poblado C11, Tab. SGT*",200.2,,
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",27.7,,
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",151.3,,
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",351.9,,
-93.275556,17.996944,TAB,SAMTB,"SaMar°a, Tab.",227.8,,
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",390.9,,
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",258.2,,
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",421,,
-92.333889,17.840556,TAB,TEPETITAN,"Tepetit†n, Tab. SGT*",157.7,,
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",64.4,,
-98.39,24.065556,TAMPS,ABSTP,"Abasolo, Tamps.",191,,
-99.145556,22.986944,TAMPS,AHLTP,"Ahualulco, Tamps.",638.51,,
-97.926944,22.386111,TAMPS,BALTP,"Bombas Altamira, Tamps.",515.7,,
-98.983056,22.744444,TAMPS,CIUDADMANTE,"Ciudad Mante, Tamps. SMN*",427,,
-99.1875,23.730278,TAMPS,CVTTP,"Ciudad Victoria, Tamps.",198.01,,
-97.817778,25.966389,TAMPS,CONTP,"Control, Tamps.",81.61,,
-98.935833,23.939167,TAMPS,CORTP,"Corona, Tamps.",109.6,,
-98.189444,26.016389,TAMPS,CRAEREYNOSA,"CRAE Reynosa, Tamps. SGT*",49.5,,
-99.233611,26.408889,TAMPS,LBLTP,"Derivadora Las Blancas, Tamps.",91.62,,
-99.123056,24.080556,TAMPS,BR1TP,"El Barretal Uno, Tamps.",141.6,,
-99.215,24.1025,TAMPS,BRRTP,"El Barretal, Tamps.",108.8,,
-98.691667,22.605,TAMPS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",441.71,,
-99.154722,23.046667,TAMPS,GOMEZFARIAS,"G¢mez Far°as, Tamps. SGT*",667.6,,
-99.170556,26.560278,TAMPS,FLCTP,"Internacional Falc¢n, Tamps.",115.46,,
-99.078611,23.384444,TAMPS,ENNTP,"La Encantada, Tamps.",421.9,,
-97.953333,23.166389,TAMPS,LAETP,"La Esperanza, Tamps.",720.9,,
-99.120556,22.852778,TAMPS,LSRTP,"La Servilleta, Tamps.",575.6,,
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",591.42,,
-97.844167,22.283889,TAMPS,MDRTP,"Madero, Tamps.",396.1,,
-98.705556,22.795833,TAMPS,MGSTP,"Magiscatz°n Dos, Tamps.",627.72,,
-98.713611,22.797222,TAMPS,MGZTP,"Magiscatz°n, Tamps.",627.81,,
-99.551944,24.567778,TAMPS,MAGTP,"Magueyes, Tamps.",103.5,,
-98.925556,26.204722,TAMPS,MRGTP,"Marte Rodolfo G¢mez, Tamps.",91.61,,
-97.522778,25.833333,TAMPS,MATTP,"Matamoros, Tamps.",92.8,,
-98.586389,25.1175,TAMPS,MENTP,"Mendez, Tamps.",85.3,,
-99.148611,26.430556,TAMPS,CMRTP,"Mier, Tamps.",185.51,,
-99.434444,24.2525,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",182.8,,
-99.166667,23.716667,TAMPS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",249.31,,
-98.208889,23.762222,TAMPS,SLMTP,"Observatorio de Soto la Marina, Tamps.",447.7,,
-98.903611,24.043889,TAMPS,PADTP,"Padilla, Tamps.",163.71,,
-98.745833,23.726667,TAMPS,PDMTP,"Paso de Molina, Tamps.",225.5,,
-99.555833,24.2475,TAMPS,PJMTP,"Pedro JosÇ MÇndez, Tamps.",264.71,,
-99.019167,24.208056,TAMPS,PILTP,"Pil¢n, Tamps.",145.8,,
-97.8,25.8,TAMPS,PANTP,"Pueblo An†huac, Tamps.",139.8,,
-99.583333,24.183333,TAMPS,PVLTP,"Puerto de Valles, Tamps.",287.4,,
-97.991944,23.259444,TAMPS,RSPTP,"Rep£blica Espa§ola, Tamps.",726.7,,
-98,25.966667,TAMPS,RIBTP,"R°o Bravo, Tamps.",90.3,,
-99.026111,22.843056,TAMPS,RFRTP,"R°o Fr°o, Tamps.",508.1,,
-99.040833,26.374167,TAMPS,MGATP,"S J 1 2 Miguel Alem†n, Tamps.",198.2,,
-98.8,26.25,TAMPS,CMGTP,"S J 2 11 Camargo, Tamps.",93.9,,
-98.5975,26.238056,TAMPS,CDOTP,"S J 2 18 Ciudad D°az Ordaz, Tamps.",167.7,,
-98.883333,26.166667,TAMPS,RYNTP,"S J 2 9 Reynosa, Tamps.",108.02,,
-98.285833,26.079722,TAMPS,RYATP,"S J 3 42 Reynosa, Tamps.",108.02,,
-99.093056,23.031389,TAMPS,SBNTP,"Sabinas, Tamps.",662.6,,
-98.869444,22.784444,TAMPS,SDATP,"Saca de Agua, Tamps.",482.6,,
-98.159167,24.841944,TAMPS,FDOTP,"San Fernando, Tamps.",144.8,,
-98.7875,23.085556,TAMPS,SGBTP,"San Gabriel, Tamps.",695.9,,
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",108.3,,
-97.876111,22.238333,TAMPS,TMPTP,"Sistema Lagunero del R°o Tames°, Tamps.",207.5,,
-98.421944,22.413611,TAMPS,TMSTP,"Tames°, Tamps.",575.01,,
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",163.5,,
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",184.4,,
-99.551111,24.566667,TAMPS,VSMTP,"Victoria San Marcos, Tamps.",8.7,,
-97.804167,25.906111,TAMPS,VCATP,"Villa C†rdenas, Tamps.",71.1,,
-99.488611,24.303889,TAMPS,VILLAGRAN,"Villagr†n, Tamps. SMN*",128,,
-98.131389,19.428611,TLAX,APITL,"Apizaco, Tlax.",178,,
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",207.5,,
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",181,,
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",114.51,,
-98.044167,19.2975,TLAX,MALINCHEI,"La Malinche 1, Tlax. SMN*",9.4,,
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",185.9,,
-98.200556,19.556111,TLAX,SJATL,"San JosÇ Atlanga, Tlax.",206,,
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",298,,
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",172,,
-96.843889,19.695833,VER,ACAVC,"Acatl†n, Ver.",581,,
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",468.32,,
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",145,,
-96.736111,19.621667,VER,ALUVC,"Alto Lucero, Ver.",401.04,,
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",194.05,,
-95.4375,18.583333,VER,ARCVC,"Angel Rosario Cabada, Ver.",732.63,,
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",766.5,,
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",448.14,,
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",353.72,,
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",720.5,,
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",604.51,,
-97.545,21.068333,VER,CLHVC,"Chalahuite, Ver.",332.3,,
-97.878611,21.334444,VER,CITLALTEPEC,"Citlaltepec, Ver. SMN*",563.3,,
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",519.71,,
-96.994444,19.332778,VER,CDCVC,"Cosautl†n de Carvajal, Ver.",904.11,,
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",326.51,,
-97.399167,20.2575,VER,ESPVC,"El Espinal, Ver.",229.32,,
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",350,,
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",428,,
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",308.7,,
-98.503889,21.832222,VER,OLVVC,"El Olivo, Ver.",596.5,,
-96.713889,20.157778,VER,RAUVC,"El Raudal, Ver.",47.8,,
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",273.05,,
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",336.7,,
-96.9975,18.897778,VER,FORVC,"Fort°n, Ver.",567.6,,
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",379.01,,
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",572,,
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",458,,
-96.554167,19.404167,VER,IDOVC,"Idolos, Ver.",227.1,,
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",569.8,,
-94.666667,17.95,VER,JALVC,"Jaltip†n, Ver.",327,,
-95.033333,17.433333,VER,JCRVC,"Jes£s Carranza, Ver.",289,,
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",150.53,,
-96.666389,19.361667,VER,CUMVC,"La Cumbre, Ver.",414,,
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",715.4,,
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",223.5,,
-97.1,19.65,VER,LVRVC,"Las Vigas de Ram°rez, Ver.",325.5,,
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",358.6,,
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",202.02,,
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",259.01,,
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",473,,
-97.236944,18.925278,VER,LOMAGRANDE,"Loma Grande, Ver. SMN*",213,,
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",385,,
-94.930556,18.375833,VER,TUXTLASII,"Los Tuxtlas 2, Ver. SMN*",374.4,,
-97.691111,20.274722,VER,MACVC,"Macedonio Alonso, Ver.",558,,
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",489.04,,
-97.048333,20.0675,VER,MDTVC,"Mart°nez de la Torre, Ver.",219.7,,
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",475.3,,
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",338.14,,
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",352,,
-96.873611,19.650556,VER,NACVC,"Naolinco AC, Ver.",427.61,,
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",666.83,,
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",125.6,,
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",483.5,,
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",308.2,,
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",293.54,,
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",522.21,,
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",589.2,,
-96.918056,19.48,VER,PAVVC,"Pacho Viejo, Ver.",537.8,,
-98.176667,22.06,VER,PNCVC,"P†nuco, Ver.",549.32,,
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",191,,
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",634.01,,
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",112.51,,
-96.979722,19.588611,VER,PILVC,"Piletas, Ver.",753.11,,
-94.253889,17.954444,VER,CB2VC,"Planta de bombeo 2 de La Cangrejera, Ver.",162,,
-94.3775,18.103611,VER,PB3VC,"Planta de bombeo 3 de La Cangrejera, Ver.",114.53,,
-98.356667,21.297778,VER,PSNVC,"Plat¢n S†nchez, Ver.",549.21,,
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",730.52,,
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",142.01,,
-95.212778,18.450833,VER,STXVC,"San AndrÇs Tuxtla AC, Ver.",301.3,,
-94.088889,17.873611,VER,JDCVC,"San JosÇ del Carmen, Ver.",267.5,,
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",578.23,,
-96.921389,19.578611,VER,SEDVC,"Sede§o, Ver.",488.52,,
-95.183333,18.45,VER,SIHVC,"Sihuap†n, Ver.",320.71,,
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",385.12,,
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",422.02,,
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",535,,
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",573,,
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",602.9,,
-96.916667,19.811111,VER,TNCVC,"Tenochtitl†n, Ver.",317.6,,
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",493.1,,
-96.797778,19.674444,VER,TEPVC,"Tepetl†n, Ver.",278,,
-98.153056,21.039722,VER,TRRVC,"Terrerillos, Ver.",557,,
-96.356389,18.449167,VER,TBPVC,"Tierra Blanca AC, Ver.",529.8,,
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",140,,
-97.125278,18.579722,VER,TLQVC,"Tlaquilpa, Ver.",523.01,,
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",557.73,,
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",565.95,,
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",463,,
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",502.1,,
-96.929167,19.511944,VER,XBSVC,"Xalapa Base PC, Ver.",428.4,,
-96.863889,19.546667,VER,XCAVC,"Xalapa Castillo Protecci¢n Civil, Ver.",586.6,,
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",414.51,,
-96.918333,19.515833,VER,XMEVC,"Xalapa Ciencias AtmosfÇricas UV, Ver.",517.2,,
-96.916111,19.536944,VER,XCNVC,"Xalapa Constituyentes PC, Ver.",575,,
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",513.53,,
-96.927222,19.541111,VER,XGEVC,"Xalapa Geograf°a PC, Ver.",381.8,,
-96.935278,19.529167,VER,XIMVC,"Xalapa IMAC PC, Ver.",517,,
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",541.21,,
-96.898056,19.556667,VER,XMNVC,"Xalapa Minas PC, Ver.",422.2,,
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos PC, Ver.",589.4,,
-96.923889,19.527222,VER,XPMVC,"Xalapa Palacio PC, Ver.",477.2,,
-96.950833,19.5625,VER,XAYVC,"Xalapa Plan de Ayala PC, Ver.",639.7,,
-96.915556,19.565833,VER,XREVC,"Xalapa Revoluci¢n, Ver.",459.51,,
-96.929444,19.563333,VER,XSPVC,"Xalapa Sefiplan PC, Ver.",534.4,,
-96.942222,19.550556,VER,XSMVC,"Xalapa Seminario PC, Ver.",521.4,,
-96.894444,19.555833,VER,XSUVC,"Xalapa Sumidero, Ver.",477.34,,
-96.928056,19.720278,VER,XTOVC,"Xalapa TOV PC, Ver.",426.7,,
-96.777778,19.863889,VER,YECVC,"Yecuatla, Ver.",332.5,,
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",188.5,,
-89.681111,20.649444,YUC,ABAYC,"Abal†, Yuc.",150,,
-89.218889,19.883056,YUC,BECYC,"BecanchÇn, Yuc.",143,,
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",225.2,,
-90.3825,20.858056,YUC,CELYC,"Celest£n, Yuc. SMN*",85.2,,
-89.637778,21.030278,YUC,CICYC,"Centro de Investigaci¢n Cient°fica, Yuc.",81.9,,
-89.829444,20.752778,YUC,CHOYC,"Chochol†, Yuc.",168.3,,
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",180.53,,
-88.904167,21.390556,YUC,DZILAM,"Dzilam, Yuc. SMN*",0.5,,
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",15.3,,
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",180,,
-89.642778,21.048889,YUC,FIYYC,"Facultad de Ingenier°a Universidad Aut¢noma de Yucat†n, Yuc.",103.4,,
-89.4375,21.105556,YUC,MOCYC,"Mococh†, Yuc.",180.2,,
-89.299444,21.102222,YUC,MTOYC,"Motul, Yuc.",161.51,,
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",40.5,,
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÇrida, Yuc.",210.91,,
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",88.4,,
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",289.22,,
-88.216667,20.683333,YUC,VALLADOLIDob,"Observatorio de Valladolid, Yuc. SMN*",178,,
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca Pen°nsula de Yucat†n, Yuc.",126.31,,
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",180.01,,
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",217.05,,
-88.160278,21.571111,YUC,RILYC,"R°o Lagartos, Yuc. SMN*",14.8,,
-89.046944,20.030278,YUC,TANYC,"Tantaqu°n, Yuc.",255.73,,
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",151.8,,
-88.1725,21.158611,YUC,TIZYC,"Tizim°n, Yuc.",171.41,,
-102.159722,23.782222,ZAC,AGUANUEVAZC,"Agua Nueva, Zac. INIFAP*",72.4,,
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",257,,
-103.388611,24.118889,ZAC,CUNO,"Campo 1, Zac. INIFAP*",133.9,,
-102.733889,23.602222,ZAC,CFPZC,"Ca§itas de Felipe Pescador, Zac",91.3,,
-102.733889,23.602222,ZAC,CANITAS,"Ca§itas, Zac. INIFAP*",67.4,,
-102.341667,23.283611,ZAC,COBAEZVILLACOS,"Cobaez Villa de Cos, Zac. INIFAP*",110.2,,
-101.389444,24.621389,ZAC,CORZC,"Concepci¢n del Oro, Zac.",32,,
-103.669444,23.953889,ZAC,EJIDOZARAGOZA,"Ejido Zaragoza, Zac. INIFAP*",62.5,,
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",44.76,,
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",271.9,,
-102.249167,22.496944,ZAC,ELGRANCHAPARRAL,"El Gran Chaparral, Zac. INIFAP*",98,,
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",89.02,,
-102.070556,22.688889,ZAC,ELSALADILLO,"El Saladillo, Zac. INIFAP*",55,,
-103.537778,23.785833,ZAC,EMILIANOZAPATAZ,"Emiliano Zapata, Zac. INIFAP*",81.5,,
-101.98,22.521667,ZAC,ESTDEANIMAS,"Estancia de AÅnimas, Zac. INIFAP*",50.2,,
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",132.8,,
-103.093333,21.933333,ZAC,GJAZC,"General Joaqu°n Amaro, Zac.",188.02,,
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",102.11,,
-102.506667,22.745556,ZAC,GPEZC,"Guadalupe, Zac.",80.5,,
-103.605556,21.223889,ZAC,HITZC,"Huitzila, Zac.",139.52,,
-103.495833,22.326667,ZAC,STEZC,"Independencia Nacional, Zac.",74.33,,
-102.864167,22.120556,ZAC,TAYZC,"Ing. Juli†n Adame Alatorre, Zac.",158.84,,
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",125.64,,
-103.3375,21.588889,ZAC,VILZC,"JosÇ Mar°a Morelos, Zac.",161.41,,
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",107.4,,
-103.113889,21.404167,ZAC,JCHZC,"Juchipila, Zac.",142.2,,
-103.603056,22.687222,ZAC,LFLZC,"La Florida, Zac.",101.03,,
-101.616667,22.278889,ZAC,LAVICTORIAZC,"La Victoria, Zac. INIFAP*",61.2,,
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",101.92,,
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",59.92,,
-102.001111,22.278611,ZAC,LORETO,"Loreto, Zac. INIFAP*",56,,
-102.903611,21.711111,ZAC,PMOZC,"Los Morale§os, Zac.",112.71,,
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",161.52,,
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",117.5,,
-103.362222,21.212778,ZAC,MORZC,"Mezquital del Oro, Zac.",159.13,,
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem†n, Zac.",114.53,,
-103.31,21.933889,ZAC,MOMAX,"Momax, Zac. INIFAP*",84,,
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",97.91,,
-102.845556,21.3575,ZAC,NCTZC,"Nochistl†n, Zac.",150.4,,
-102.615,24.983056,ZAC,NTAZC,"Nuevo Tampico, Zac.",49.22,,
-103.636389,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",55.91,,
-102.566944,22.778889,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",77.4,,
-103.148889,22.848056,ZAC,PALMASALTAS,"Palmas Altas, Zac. INIFAP*",80.9,,
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",131.31,,
-101.399167,22.117778,ZAC,PINZC,"Pino Su†rez, Zac.",95.8,,
-103.728889,23.7175,ZAC,PROVIDENCIAZC,"Providencia, Zac. INIFAP*",53,,
-103.025833,23.816944,ZAC,RGRZC,"R°o Grande, Zac.",51.03,,
-102.8825,24.326111,ZAC,SFOZC,"San Francisco, Zac.",9.07,,
-103.04,22.539722,ZAC,SANTAFEZC,"Santa Fe, Zac. INIFAP*",93.2,,
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",165.43,,
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",70.67,,
-102.178333,23.4575,ZAC,SIERRAVIEJA,"Sierra Vieja, Zac. INIFAP*",62.9,,
-103.461944,21.468611,ZAC,TGOZC,"Te£l de Gonz†lez Ortega, Zac.",140.51,,
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",170.21,,
-102.686111,22.724444,ZAC,UAAGRONOMIA,"Unidad AcadÇmica de Agronom°a, Zac. INIFAP*",42.2,,
-102.51,22.757222,ZAC,UABIOLOGIA,"Unidad AcadÇmica de Biolog°a, Zac. INIFAP*",46,,
-103.122222,21.364722,ZAC,UPSZELREMOLINO,"Universidad PolitÇcnica del Sur de Zacatecas El Remolino, Zac. INIFAP*",61.1,,
-101.917222,22.520278,ZAC,VGOZC,"Villa Gonz†lez Ortega, Zac.",62.25,,
-101.715833,22.347222,ZAC,VHGZC,"Villa Hidalgo, Zac.",65.23,,
-102.880278,22.310556,ZAC,VLLLANUEVA,"Villanueva, Zac. INIFAP*",85,,
-102.585556,22.765,ZAC,ZACZC,"Zacatecas, Zac.",113.93,,
-102.506111,22.746667,ZAC,ZA2ZC,"Zacatecas, Zac. SMN*",37.54,,
