Lon,Lat,Clave,Edo,Est,Tmed
-109.5800,27.2100,PUEBLO,SON,Pueblo Mayo Son. REMAS*,26.3
-110.0400,27.2300,BLOCK1703,SON,Block 1703 Son. REMAS*,24.8
-108.9100,27.3200,CASA,SON,Casa Colorada Son. REMAS*,27.4
-110.0200,27.3200,BLOCK1101,SON,Block 1101 Son. REMAS*,24.0
-110.3400,27.4000,BLOCK731,SON,Block 731 Son. REMAS*,23.3
-109.1300,27.4700,ALGODONES,SON,Los Algodones Son. REMAS*,27.3
-110.2900,27.6400,VCMSO,SON,VÌcam Son.,24.6
-109.4000,27.8500,ROSARIO,SON,Rosario Tesopaco Son. REMAS*,24.1
-110.5500,28.0000,CAMPO,SON,Campo Selza Son. REMAS*,24.5
-110.9300,28.0000,BUENOS,SON,Buenos Aires Gym Son. REMAS*,24.2
-110.6600,28.1200,SANTAMARIA,SON,Santa MarÌa Son. REMAS*,24.9
-110.5100,28.3700,TREINTA,SON,Las Treinta Son. REMAS*,26.0
-109.8900,28.4200,SUAQUI,SON,Suaqui Grande Son. REMAS*,25.7
-111.3200,28.6800,PEANA,SON,PeaÒa Son. REMAS*,25.2
-111.6500,28.6900,KINO,SON,Kino Son. REMAS*,23.3
-111.4700,28.7400,FATIMA,SON,El Milagro de F·tima Son. REMAS*,24.6
-111.5600,28.8400,SANTAELENAS,SON,Santa Elena Son. REMAS*,23.9
-111.2300,28.9000,ABEJAS,SON,Abejas Son. REMAS*,25.8
-110.1800,28.9400,MAZATAN,SON,Mazat·n Son. REMAS*,24.1
-111.1300,28.9600,BACHATA,SON,La Bachata Son. REMAS*,24.2
-109.2200,29.0500,SAHUARIPA,SON,Sahuaripa Son. REMAS*,26.8
-111.5600,29.0900,GREEN,SON,Green Stripe Son. REMAS*,25.1
-109.9900,29.1200,MATAPE,SON,M·tape Son. REMAS*,24.2
-110.9300,29.3900,TRACALITA,SON,Tracalita Son. REMAS*,23.5
-110.3100,29.4400,URES,SON,Ures Son. REMAS*,22.3
-110.9300,29.5500,SELVA,SON,Selva Son. REMAS*,23.4
-108.9700,29.6900,NACORI,SON,N·cori Chico Son. REMAS*,23.2
-110.2100,29.9700,BANAMICHI,SON,Ban·michi Son. REMAS*,21.4
-109.7900,30.1900,CUMPAS,SON,Cumpas Son. REMAS*,24.3
-108.9200,30.3900,BACERAC,SON,Bacerac Son. REMAS*,22.2
-111.5600,30.4700,CORRALES,SON,Los Corrales Son. REMAS*,24.7
-108.9600,30.5100,BAVISPE,SON,Bavispe Son. REMAS*,21.9
-111.2100,30.7900,ALMAS,SON,Las Palmas Son. REMAS*,21.8
-112.7800,30.8300,LOLEYTA,SON,Loleyta Son. REMAS*,24.3
-112.0300,31.0000,CUCHUJAQUI,SON,Cuchujaqui Son. REMAS*,23.0
-110.6000,31.1900,SANTACRUZS,SON,Santa Cruz Son. REMAS*,18.6
-110.9100,31.3000,NOGALES,SON,Nogales Son. SMN*,22.7
-113.3000,31.6800,PINACATE,SON,El Pinacate Son. SMN*,25.2
-112.6700,31.7700,SONOYTAS,SON,Sonoyta Son. REMAS*,22.7
-112.8500,31.8700,SONOYTA,SON,Sonoyta Son. SMN*,25.5
-114.9200,32.1700,COLONIA,SON,Colonia Medano Son. REMAS*,25.1
-115.0100,32.2500,VALENZUELA,SON,Rancho Valenzuela Son. REMAS*,24.7
-114.8700,32.3300,PIVOTE,SON,Rancho El Pivote Son. REMAS*,26.3
-114.8500,32.4400,MONUMENTOS,SON,Monumentos Son. REMAS*,26.1
-109.6000,26.8200,HUATABAMPO,SON,Huatabampo Son. REMAS*,24.5
-109.5800,27.0500,CHUCARIT,SON,Chucarit Son. REMAS*,24.8
-110.8000,27.9500,EPLSO,SON,Observatorio de Empalme Son.,25.6
-109.0800,29.4300,PDNSO,SON,Paso N·cori Son.,28.0
-109.6900,30.3700,NCZSO,SON,Observatorio de Nacozari Son.,23.5
-111.8300,30.7100,ALTSO,SON,Observatorio de Altar Son.,25.3
-113.5500,31.3500,PT2SO,SON,Observatorio de Puerto PeÒasco Son.,24.1
-114.8000,32.4200,RCOLORADO,SON,San Luis RÌo Colorado Son. SMN*,27.1
-111.9200,28.8200,BAHIAKINO,SON,BahÌa de Kino Son. SMN*,22.0
-111.3600,28.5600,CUICHI,SON,Cuichi Son. REMAS*,23.5
-110.9600,29.9100,QUEROBABI,SON,Querobabi Son. REMAS*,23.2
-109.8300,27.4000,MMCN,SON,Aeropuerto Internacional de Ciudad ObregÛn Son.*,24.5
-110.9200,27.9700,MMGM,SON,Aeropuerto Internacional de Guaymas Son.*,26.1
-111.0500,29.0900,MMHO,SON,Aeropuerto Internacional de Hermosillo Son.*,27.9
-112.4400,30.7700,CABORCA,SON,Caborca Son. SMN*,25.4
-111.7200,29.0600,DOLORES,SON,Dolores Jam Son. REMAS*,24.3
-109.0400,26.4300,EZAPATAS,SON,Ejido Emiliano Zapata Sur Son. REMAS*,25.3
-111.2600,28.9800,SANTONINO,SON,Santo NiÒo Son. REMAS*,25.6
-111.5900,28.9800,ELROSARIO2SO,SON,El Rosario 2 Son. REMAS*,24.8
-110.1600,27.3200,BLOCK1213,SON,Block 1213 Son. REMAS*,23.8
-113.5400,31.3000,PTOPENASCOob,SON,Observatorio de Puerto PeÒasco Son. SMN*,24.7
-109.8900,27.7500,AGCSO,SON,Agua Caliente Son.,25.1
-109.6400,28.9800,PECSO,SON,Plutarco ElÌas Calles Son.,27.4
-110.4000,28.4300,IRASO,SON,Ignacio R. Alatorre Son.,24.9
-110.2400,28.7100,SJPSO,SON,San JosÈ de Pimas Son.,25.7
-110.5500,27.5800,GUAYMASMAR,SON,Guaymas Son. SEMAR*,26.2
-110.1400,29.6700,BAVIACORA,SON,Bavi·cora Son. REMAS*,23.3
-113.5400,31.3100,PTOPENASCOMAR,SON,Puerto PeÒasco Son. SEMAR*,24.0
-109.8400,27.1300,VJZSO,SON,Villa Ju·rez Son.,26.3
-108.9700,26.8000,CHINO,SON,Chino Gordo Son. REMAS*,25.0
-109.5800,26.9600,CAMPO20,SON,Campo el 20 Son. REMAS*,24.6
-110.7200,30.3400,LADRILLERA,SON,La Ladrillera Son. REMAS*,22.3
-111.1500,30.5400,TIERRAVIEJA,SON,Campo Tierra Vieja Son.REMAS*,23.4
-114.9700,32.3000,BONFIL,SON,Despepite Bonfil Nuevo LeÛn Son. REMAS*,25.4
-111.7600,29.2400,CHIPILON,SON,ChipilÛn Son. REMAS*,24.8
-109.5300,26.8100,REGLA,SON,La Regla Son. REMAS*,24.2
-110.2600,27.2800,BLOCK1423,SON,Block 1423 Son. REMAS*,23.7
-109.5000,29.5300,TPCSO,SON,Tepache Son.,27.7
-110.5700,29.7100,RAYSO,SON,RayÛn Son.,24.4
-109.5000,26.9100,TRESCARLOS,SON,Tres Carlos Son. INIFAP*,24.4
-109.6900,27.0300,BUAYSIACOBE,SON,Buaysiacobe Son. INIFAP*,23.6
-109.7100,27.2100,BLOCK1730,SON,Block 1730 Son. INIFAP*,24.6
-109.1100,27.2300,ARCSO,SON,Adolfo Ruiz Cortines Son.,28.3
-109.8400,27.2800,BLOCK1418,SON,Block 1418 Son. INIFAP*,24.2
-109.9300,27.3700,OBOSO,SON,Observatorio Cd. ObregÛn Son.,25.7
-110.1000,27.4100,BLOCK609,SON,Block 609 Son. INIFAP*,22.4
-109.9300,27.5000,COBSO,SON,Ciudad ObregÛn Son.,27.8
-110.1200,27.5100,BLOCK111,SON,Block 111 Son. INIFAP*,24.0
-110.0100,27.5500,PELJAZMIN,SON,Predio El JazmÌn Son. INIFAP*,24.3
-109.8900,27.8200,AOBSO,SON,Alvaro ObregÛn Son.,28.0
-111.2500,28.3100,SAHUARALA,SON,Sahuaral Son. INIFAP*,23.9
-111.5600,28.6100,PERICOI,SON,Perico 1 Son. INIFAP*,23.4
-111.3600,28.7900,ELBERVANO,SON,El Bervano Son. INIFAP*,25.4
-114.9300,32.4100,MOCTEZUMA,SON,Moctezuma Son. INIFAP*,24.5
-109.7000,26.7500,TOROCOBA,SON,Torocoba Son. REMAS*,23.5
-110.8700,30.6800,LAHUERFANA,SON,La HuÈrfana Son. REMAS*,24.1
-111.8200,30.6000,EUGENIA,SON,MarÌa Eugenia Son. REMAS*,24.8
-110.8800,27.9200,SRNGUAYMASmar,SON,Sexta RegiÛn Naval de Guaymas Son. SEMAR*,27.1
-112.3500,30.5100,SURCABORACA,SON,Sur Caborca Son. REMAS*,24.8
-112.8700,30.7400,COSTERO,SON,El Costero Son. REMAS*,23.5
-112.9100,30.8500,RIVERA,SON,La Rivera Son. REMAS*,23.5
-110.8000,27.9500,EMPALMEob,SON,Observatorio de Empalme Son. SMN*,25.5
-112.4600,30.7700,CABORCAEX,SON,Caborca Exportadora Son. REMAS*,22.9
-112.4900,30.8400,SANLUIS,SON,San Luis Son. INIFAP*,24.3
-111.2300,30.0500,CARRIZO,SON,El Carrizo Son. REMAS*,22.8
-109.5600,31.2400,AGUAPRIETA,SON,km 9 Ejido Agua Prieta Son. REMAS*,19.7
-110.2400,30.6000,BCNSO,SON,Bacanuchi Son.,19.3
-109.5200,26.7100,CPYAVAROSmar,SON,CapitanÌa de Puerto de Yavaros Son. SEMAR*,25.9
-111.4000,30.6100,LOMA,SON,La Loma Son. REMAS*,23.5
-109.4200,26.9700,CAPETAMAYA,SON,Capetamaya Son. REMAS*,25.5
-109.9400,27.4900,OBREGONob,SON,Observatorio de ObregÛn Son. SMN*,25.6
-109.0100,28.3300,YECORAS,SON,YÈcora Son. REMAS*,17.0
-109.6800,30.3700,PNACOZARIob,SON,Observatorio de Pilares de Nacozari Son. SMN*,22.3
-108.9400,27.0200,ALASO,SON,¡lamos Son. SMN*,26.2
-108.9400,27.0200,ALMSO,SON,¡lamos Son.,26.2
-109.7500,27.1200,BLOCK228,SON,Block 228 Son. REMAS*,24.2
-109.4000,27.1300,TESIA,SON,Tesia Son. INIFAP*,24.4
-109.9300,27.2300,BLOCK1608,SON,Block 1608 Lote 20 Son. REMAS*,24.1
-109.9300,27.6200,CORRAL,SON,EstaciÛn Corral Son. REMAS*,24.2
-110.6600,28.3000,ORTIZ,SON,Ortiz Son. REMAS*,25.2
-92.7500,17.3800,OXOTB,TAB,Oxolot·n Tab.,31.0
-91.4800,17.4300,BDCTB,TAB,Boca del Cerro Tab.,32.0
-92.9700,17.5700,TEATB,TAB,Teapa Tab.,31.1
-92.9400,17.5700,PUYTB,TAB,Puyacatengo Tab.,30.3
-92.6000,17.7700,MACTB,TAB,Macuspana Tab.,32.0
-93.3800,18.0000,CARTB,TAB,C·rdenas Tab.,31.6
-92.8800,17.8500,PNVTB,TAB,Pueblo Nuevo Tab.,30.4
-93.0000,17.9800,GONTB,TAB,Gonz·lez Tab.,31.2
-92.9200,17.9800,EMUTB,TAB,Villahermosa Muelle Tab.,32.0
-92.8100,18.0400,EPOTB,TAB,El Porvenir Tab.,31.4
-93.3300,18.4200,PARAISO,TAB,ParaÌso Tab. SMN*,30.9
-92.7800,17.4600,TAPTB,TAB,Tapijulapa Tab.,31.5
-91.1600,17.7900,SPTTB,TAB,San Pedro Tab.,32.6
-92.8200,18.0000,MMVA,TAB,Aeropuerto Internacional de Villahermosa Tab.*,30.7
-91.2300,17.2900,CUSUMACINTA,TAB,CaÒÛn Usumacinta Tab. SMN*,31.3
-92.6500,18.4100,PCENTLA,TAB,Pantanos de Centla Tab. SMN*,30.9
-93.2800,18.0000,SAMTB,TAB,SaMarÌa Tab.,31.5
-99.2700,24.0200,STETP,TAMP,Santa Engracia Tamps.,29.1
-97.8400,22.2800,MDRTP,TAMP,Madero Tamps.,28.9
-97.9300,22.3900,BALTP,TAMP,Bombas Altamira Tamps.,29.5
-98.4200,22.4100,TMSTP,TAMP,TamesÌ Tamps.,30.7
-98.6900,22.6000,ERCTP,TAMP,Estudiante Ramiro Caballero Dorantes Tamps.,31.6
-98.8700,22.7800,SDATP,TAMP,Saca de Agua Tamps.,30.3
-98.7100,22.8000,MGSTP,TAMP,MagiscatzÌn Dos Tamps.,31.4
-99.1200,22.8500,LSRTP,TAMP,La Servilleta Tamps.,30.2
-99.0300,22.8400,RFRTP,TAMP,RÌo FrÌo Tamps.,32.0
-98.7900,22.9400,SLZTP,TAMP,Lic. Emilio Portes Gil Tamps.,30.5
-99.0900,23.0300,SBNTP,TAMP,Sabinas Tamps.,29.3
-98.7900,23.0900,SGBTP,TAMP,San Gabriel Tamps.,30.2
-97.9900,23.2600,RSPTP,TAMP,Rep˙blica EspaÒola Tamps.,29.2
-99.0800,23.3800,ENNTP,TAMP,La Encantada Tamps.,27.3
-99.1700,23.7200,CVCTP,TAMP,Observatorio de Ciudad Victoria Tamps.,29.2
-98.7500,23.7300,PDMTP,TAMP,Paso de Molina Tamps.,31.0
-98.6700,23.9600,VGRTP,TAMP,Vicente Guerrero Tamps.,28.5
-98.9000,24.0400,PADTP,TAMP,Padilla Tamps.,31.8
-98.3900,24.0700,ABSTP,TAMP,Abasolo Tamps.,29.6
-99.1200,24.0800,BR1TP,TAMP,El Barretal Uno Tamps.,28.6
-99.2200,24.1000,BRRTP,TAMP,El Barretal Tamps.,28.7
-99.0200,24.2100,PILTP,TAMP,PilÛn Tamps.,29.6
-99.5800,24.1800,PVLTP,TAMP,Puerto de Valles Tamps.,27.3
-99.5600,24.2500,PJMTP,TAMP,Pedro JosÈ MÈndez Tamps.,27.3
-99.4300,24.2500,MHGTP,TAMP,Miguel Hidalgo Tamps.,29.6
-99.5500,24.5700,MAGTP,TAMP,Magueyes Tamps.,28.0
-98.1600,24.8400,FDOTP,TAMP,San Fernando Tamps.,28.5
-97.8200,25.9700,CONTP,TAMP,Control Tamps.,29.0
-97.8000,25.7000,VHMTP,TAMP,Valle Hermoso Tamps.,28.7
-97.8000,25.8000,PANTP,TAMP,Pueblo An·huac Tamps.,28.9
-97.5200,25.8300,MATTP,TAMP,Matamoros Tamps.,28.8
-97.8000,25.9100,VCATP,TAMP,Villa C·rdenas Tamps.,28.9
-99.1900,23.7300,CVTTP,TAMP,Ciudad Victoria Tamps.,29.0
-99.1500,22.9900,AHLTP,TAMP,Ahualulco Tamps.,30.7
-98.9400,23.9400,CORTP,TAMP,Corona Tamps.,29.8
-97.9500,23.1700,LAETP,TAMP,La Esperanza Tamps.,28.0
-98.2100,23.7600,SLMTP,TAMP,Observatorio de Soto la Marina Tamps.,30.8
-99.5500,24.5700,VSMTP,TAMP,Victoria San Marcos Tamps.,29.0
-98.5900,25.1200,MENTP,TAMP,Mendez Tamps.,29.3
-98.9300,26.2000,MRGTP,TAMP,Marte Rodolfo GÛmez Tamps.,29.8
-98.9600,23.7100,MMCV,TAMP,Aeropuerto Internacional de Ciudad Victoria Tamps.*,30.3
-97.5300,25.7700,MMMA,TAMP,Aeropuerto Internacional de Matamoros Tamps.*,28.6
-98.2300,26.0100,MMRX,TAMP,Aeropuerto Internacional de Reynosa Tamps.*,28.8
-99.5700,27.4500,MMNL,TAMP,Aeropuerto Internacional de Nuevo Laredo Tamps.*,29.7
-97.8600,22.2900,MMTM,TAMP,Aeropuerto Internacional de Tampico Tamps.*,28.5
-98.9800,22.7400,CIUDADMANTE,TAMP,Ciudad Mante Tamps. SMN*,31.9
-99.4900,24.3000,VILLAGRAN,TAMP,Villagr·n Tamps. SMN*,28.2
-98.8400,26.3100,SANJUAN2,TAMP,San Juan Tamps. SGT*,29.1
-97.9300,22.3900,ALTAMIRAob,TAMP,Observatorio de Altamira Tamps. SMN*,29.7
-97.8800,22.2400,TMPTP,TAMP,Sistema Lagunero del RÌo TamesÌ Tamps.,29.6
-98.2900,26.0800,RYATP,TAMP,S J 3 42 Reynosa Tamps.,29.2
-98.8800,26.1700,RYNTP,TAMP,S J 2 9 Reynosa Tamps.,29.3
-98.6000,26.2400,CDOTP,TAMP,S J 2 18 Ciudad DÌaz Ordaz Tamps.,29.7
-98.0000,25.9700,RIBTP,TAMP,RÌo Bravo Tamps.,29.1
-97.9100,19.2000,ZITTL,TLAX,Zitlaltepec Tlax.,18.8
-98.2400,19.2200,ZACTL,TLAX,Zacatelco Tlax.,19.8
-97.7700,19.3000,CUATL,TLAX,Cuapiaxtla Tlax.,18.7
-97.6500,19.3200,ECTTL,TLAX,El Carmen Tequexquitla Tlax.,19.5
-98.2500,19.3200,OBSTL,TLAX,Observatorio de Tlaxcala Tlax.,20.4
-98.2000,19.5600,SJATL,TLAX,San JosÈ Atlanga Tlax.,17.5
-98.5600,19.5900,CPPTL,TLAX,Calpulalpan Tlax.,16.8
-98.1300,19.4300,APITL,TLAX,Apizaco Tlax.,17.2
-97.9500,19.3100,HUATL,TLAX,Huamantla Tlax. SMN*,17.9
-98.0400,19.3000,MALINCHEI,TLAX,La Malinche 1 Tlax. SMN*,15.3
-98.2300,19.3200,TLAXCALAob,TLAX,Observatorio de Tlaxcala Tlax. SMN*,20.7
-95.0300,18.5200,SONVC,VER,Sontecomapan Ver.,28.6
-96.9700,19.4500,TAPVC,VER,Tapachapan Ver.,23.8
-96.9700,19.5500,OTIVC,VER,Otilpan Ver.,22.0
-94.9200,17.4200,LPEVC,VER,Las Perlas Ver.,32.4
-95.0300,17.4300,JCRVC,VER,Jes˙s Carranza Ver.,32.2
-94.0900,17.8700,JDCVC,VER,San JosÈ del Carmen Ver.,28.2
-95.1300,17.8800,SJEVC,VER,San Juan Evangelista Ver.,32.3
-94.7700,18.1400,MNZVC,VER,Minzapan Ver.,30.1
-95.3500,18.2500,LAUVC,VER,Lauchapan Ver.,30.1
-95.5600,18.2700,GARVC,VER,Garro Ver.,32.0
-96.3700,19.3600,CRDVC,VER,Cardel Ver.,29.9
-97.3900,19.4100,ZALVC,VER,Zalayeta Ver.,17.7
-96.9300,19.4800,BRIVC,VER,Briones Ver.,21.8
-96.5900,19.5000,ACTVC,VER,Actopan Ver.,30.1
-96.9200,19.5300,XOBVC,VER,Observatorio de Xalapa Ver.,23.5
-96.8500,19.5500,XCFVC,VER,Xalapa CFE Ver.,23.0
-97.0200,19.6000,JOYVC,VER,La Joya Ver.,17.0
-97.2300,19.7600,ALTVC,VER,Altotonga Ver.,19.6
-96.9800,20.0500,LIBVC,VER,Libertad Ver.,30.7
-97.8100,20.8900,SBTVC,VER,Sombrerete Ver.,28.8
-98.3600,21.3000,PSNVC,VER,PlatÛn S·nchez Ver.,30.7
-98.4100,21.5000,TMPVC,VER,Tempoal Ver.,30.7
-98.1600,21.7400,CHYVC,VER,Paso de Piedras Ver.,28.2
-98.4600,21.7700,HGOVC,VER,El Higo Ver.,30.8
-98.5000,21.8300,OLVVC,VER,El Olivo Ver.,30.2
-98.1800,22.0600,PNCVC,VER,P·nuco Ver.,30.9
-98.2900,21.1900,HLSVC,VER,Los Hules Ver.,29.1
-94.1600,17.5700,TMOVC,VER,Tierra Morada Ver.,29.5
-97.2700,19.5500,PEROTESMN,VER,Perote Ver. SMN*,18.1
-96.9200,19.8100,TNCVC,VER,Tenochtitl·n Ver.,25.8
-95.3000,18.1400,CTTVC,VER,Cuatotolapan Ver.,30.0
-95.4200,18.4700,TZAVC,VER,Tres Zapotes Ver.,31.3
-97.1000,18.8500,ORZVC,VER,Observatorio de Orizaba Ver.,24.7
-96.1100,19.1500,VERVC,VER,Observatorio de Veracruz Ver.,29.8
-96.9500,19.1800,HTSVC,VER,Huatusco Ver.,20.2
-97.4000,20.9600,TXPVC,VER,Observatorio de Tuxpan Ver.,30.4
-94.5800,18.1000,MMMT,VER,Aeropuerto Internacional de Minatitl·n Ver.*,29.7
-96.1900,19.1400,MMVR,VER,Aeropuerto Internacional de Veracruz Ver.*,29.8
-97.4600,20.6000,MMPA,VER,Aeropuerto de Poza Rica Ver.*,30.2
-97.5400,21.0700,CLHVC,VER,Chalahuite Ver.,30.7
-97.2400,18.9300,LOMAGRANDE,VER,Loma Grande Ver. SMN*,16.3
-96.8600,19.5500,XCAVC,VER,Xalapa Castillo ProtecciÛn Civil Ver.,23.6
-96.9200,18.8900,CORDOBASGT,VER,CÛrdoba Ver. SGT*,28.3
-95.9700,19.0400,ELSALADOMAR,VER,El Salado Ver. SEMAR*,28.8
-94.4000,18.1000,COTVC,VER,Observatorio de Coatzacoalcos Ver.,30.5
-95.9800,19.0600,ANTONmar,VER,AntÛn Lizardo Ver. SEMAR*,28.5
-96.4100,19.7300,LVERDEmar,VER,Laguna Verde Ver. SEMAR*,29.7
-98.1500,21.0400,TRRVC,VER,Terrerillos Ver.,29.3
-96.6500,19.3200,CRRVC,VER,Carrizal Ver.,30.0
-97.8800,21.3300,CITLALTEPEC,VER,Citlaltepec Ver. SMN*,29.6
-96.9400,19.4500,COAVC,VER,Coatepec Ver.,22.6
-96.8800,19.6000,INCVC,VER,Ingenio ConcepciÛn Ver.,24.3
-96.3600,19.4100,ENRVC,VER,El Naranjillo Ver.,32.3
-94.9300,18.0400,ACAYUCAN,VER,Acayucan Ver. SMN*,30.7
-96.1000,18.1900,CDAVC,VER,Ciudad Alem·n Ver. SMN*,31.5
-95.4400,18.5800,ARCVC,VER,Angel Rosario Cabada Ver.,30.1
-97.0400,18.8500,PTUXPANGO,VER,Presa Tuxpango Ver. SMN*,24.4
-96.4100,19.2600,LOFVC,VER,Loma Fina Ver.,29.8
-96.4900,19.3400,TAMVC,VER,Tamarindo Ver.,29.1
-96.5500,19.4000,IDOVC,VER,Idolos Ver.,30.5
-96.8400,19.7000,ACAVC,VER,Acatl·n Ver.,19.6
-97.0500,20.0700,MDTVC,VER,MartÌnez de la Torre Ver.,28.3
-96.1600,19.0700,ETEVC,VER,El Tejar Ver.,31.0
-96.9300,19.5100,XBSVC,VER,Xalapa Base PC Ver.,22.7
-96.9200,19.5300,XPMVC,VER,Xalapa Palacio PC Ver.,23.4
-96.9400,19.5300,XIMVC,VER,Xalapa IMAC PC Ver.,22.6
-96.9200,19.5400,XCNVC,VER,Xalapa Constituyentes PC Ver.,24.5
-96.9000,19.5600,XMNVC,VER,Xalapa Minas PC Ver.,23.6
-96.9500,19.5600,XAYVC,VER,Xalapa Plan de Ayala PC Ver.,21.9
-96.9200,19.5800,XNAVC,VER,Xalapa Naranjal PC Ver.,23.0
-96.9300,19.5600,XSPVC,VER,Xalapa Sefiplan PC Ver.,22.6
-97.2300,18.9200,LGRVC,VER,Loma Grande Ver.,15.4
-96.3300,19.1500,MFAVC,VER,Manlio Fabio Altamirano Ver.,30.3
-96.9100,19.5700,XMRVC,VER,Xalapa Moral Ver. PC*,23.0
-94.6700,17.9500,JALVC,VER,Jaltip·n Ver.,31.0
-96.9700,19.3800,TCOVC,VER,Teocelo Ver.,24.2
-96.9400,19.5500,XSMVC,VER,Xalapa Seminario PC Ver.,21.9
-97.3600,20.9500,QUINTAZNAVALmar,VER,Quinta Zona Naval de Tuxpan Ver. SEMAR*,28.9
-97.1300,18.5800,TLQVC,VER,Tlaquilpa Ver.,17.3
-97.2400,19.5800,PERVC,VER,Perote Ver.,16.0
-96.3600,18.4500,TBPVC,VER,Tierra Blanca AC Ver.,32.7
-96.8700,19.5100,XOLVC,VER,Xalapa Olmos PC Ver.,23.8
-96.9000,19.5100,XALAPAob,VER,Observatorio de Xalapa Ver. SMN*,25.0
-96.9200,19.5200,XMEVC,VER,Xalapa Ciencias AtmosfÈricas UV Ver.,23.3
-96.9300,19.5400,XGEVC,VER,Xalapa GeografÌa PC Ver.,23.1
-96.9800,19.5900,PILVC,VER,Piletas Ver.,21.7
-97.4200,20.9600,TUXPANob,VER,Observatorio de Tuxpan Ver. SMN*,30.7
-88.9300,20.1300,PETYC,YUC,Peto Yuc.,28.9
-89.3900,20.2900,OXKYC,YUC,Oxkutzcab Yuc.,31.7
-89.5600,20.4000,TICYC,YUC,Ticul Yuc.,31.5
-89.0800,20.4600,CANYC,YUC,Cantamayec Yuc.,31.9
-89.7100,20.4900,MUNYC,YUC,Muna Yuc.,30.7
-89.8300,20.7500,CHOYC,YUC,Chochol· Yuc.,31.8
-89.6500,20.9500,MEOYC,YUC,Observatorio de MÈrida Yuc.,32.3
-89.6600,20.9800,GARYC,YUC,Organismo de Cuenca PenÌnsula de Yucat·n Yuc.,31.7
-89.6400,21.0300,CICYC,YUC,Centro de InvestigaciÛn CientÌfica Yuc.,30.8
-87.9900,21.1600,TIZIMIN,YUC,TizimÌn Yuc. SMN*,30.0
-87.6800,21.5100,CYOYC,YUC,El Cuyo Yuc.,29.5
-88.1700,21.1600,TIZYC,YUC,TizimÌn Yuc.,30.3
-89.2200,19.8800,BECYC,YUC,BecanchÈn Yuc.,31.1
-90.3800,20.8600,CELYC,YUC,Celest˙n Yuc. SMN*,30.6
-89.4400,21.1100,MOCYC,YUC,Mococh· Yuc.,31.6
-89.3000,21.1000,MTOYC,YUC,Motul Yuc.,31.5
-88.1600,21.5700,RILYC,YUC,RÌo Lagartos Yuc. SMN*,29.5
-88.2000,20.6900,VALYC,YUC,Observatorio de Valladolid Yuc.,30.4
-89.6500,21.2800,PROYC,YUC,Observatorio de Progreso Yuc.,30.5
-89.6600,20.9300,MMMD,YUC,Aeropuerto Internacional de MÈrida Yuc.*,31.7
-88.4500,20.6400,MMCT,YUC,Aeropuerto Internacional de ChichÈn Itz· Yuc.*,30.9
-89.6400,21.0500,FIYYC,YUC,Facultad de IngenierÌa Universidad AutÛnoma de Yucat·n Yuc.,29.9
-89.5000,21.0800,CONYC,YUC,Conkal Yuc.,31.7
-89.6800,20.6500,ABAYC,YUC,Abal· Yuc.,31.9
-88.1600,21.5700,RLAYC,YUC,RÌo Lagartos Yuc.,29.6
-88.2200,20.6800,VALLADOLIDob,YUC,Observatorio de Valladolid Yuc. SMN*,30.6
-89.0500,20.0300,TANYC,YUC,TantaquÌn Yuc.,30.7
-89.7000,21.2800,YUCALPETENmar,YUC,YucalpetÈn Yuc. SEMAR*,30.3
-88.9000,21.3900,DZILAM,YUC,Dzilam Yuc. SMN*,29.9
-89.5300,21.2800,EIOPROGRESOmar,YUC,EstaciÛn de InvestigaciÛn Oceanogr·fica de Progreso Yuc. SEMAR*,31.8
-89.6500,21.3000,PROGRESOob,YUC,Observatorio de Progreso Yuc. SMN*,31.1
-103.5100,24.2900,SGOZC,ZAC,Santiago Zac.,23.4
-102.8500,21.3600,NCTZC,ZAC,Nochistl·n Zac.,22.9
-103.3400,21.5900,VILZC,ZAC,JosÈ MarÌa Morelos Zac.,29.6
-103.3500,21.6500,EXCZC,ZAC,Miguel Alem·n Zac.,23.1
-103.3100,21.7700,TLLZC,ZAC,Tlaltenango Zac.,24.0
-103.4600,21.8100,ATGZC,ZAC,Atolinga Zac.,20.2
-102.9000,22.0000,CHIZC,ZAC,El Chique Zac.,26.6
-101.4000,22.1200,PINZC,ZAC,Pino Su·rez Zac.,20.7
-102.8600,22.1200,TAYZC,ZAC,Ing. Juli·n Adame Alatorre Zac.,24.5
-103.5600,22.3100,MRSZC,ZAC,Monte Escobedo Zac.,18.7
-102.8000,22.3500,PALZC,ZAC,Palomas Zac.,20.9
-102.0400,22.6700,ELSZC,ZAC,El Saladillo Zac.,21.8
-103.6000,22.6900,LFLZC,ZAC,La Florida Zac.,22.2
-102.5100,22.7500,GPEZC,ZAC,Guadalupe Zac.,22.3
-102.5100,22.7500,ZA2ZC,ZAC,Zacatecas Zac. SMN*,21.8
-102.5900,22.7600,ZACZC,ZAC,Zacatecas Zac.,21.1
-103.3800,22.8500,LOBZC,ZAC,Manuel Felgueres Zac.,20.6
-103.1100,22.9200,STRZC,ZAC,Santa Rosa Zac.,21.0
-102.6600,23.0000,LLBZC,ZAC,Llano Blanco Zac.,21.6
-102.8900,23.1700,FREZC,ZAC,Fresnillo Zac.,23.4
-103.2200,23.1800,LREZC,ZAC,Gobernador Leobardo Reynoso Zac.,21.1
